is_client_new;is_clientfinalta_active;y;type;region;source;was_closed_at_contact;tenure_days;day;month;campaign;age;credit_amount;credite_active;deposit_active;deposit_amount
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1845.0;26;6;7;43;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1735.0;15;3;2;58;0;N;Y;0
0;1;0;ММБ; Воронеж;Партнер;0;639.0;23;6;1;31;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1789.0;14;8;6;39;0;N;Y;0
0;0;1;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1761.0;19;7;35;37;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;1788.0;16;8;7;35;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1794.0;12;6;5;44;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1827.0;19;7;3;36;0;N;Y;0
0;1;1;ММБ; Белгород;unknown;0;1687.0;3;3;110;34;0;N;Y;0
0;0;1;ММБ; Омск;unknown;0;1262.0;14;8;135;52;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;1797.0;26;6;5;26;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1811.0;12;7;6;47;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1766.0;12;6;7;44;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1792.0;12;7;2;39;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1779.0;26;6;3;41;0;N;Y;0
0;1;0;ММБ; Ангарск;unknown;0;1821.0;14;8;10;27;0;N;Y;0
1;0;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";Партнер;0;438.0;30;8;2;32;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1830.0;23;8;3;65;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1784.0;12;7;6;50;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1647.0;3;3;4;45;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1763.0;20;9;8;41;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1571.0;15;3;7;35;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1724.0;14;8;6;35;0;N;Y;0
0;1;0;ММБ; Ярославль;unknown;0;1510.0;17;1;3;37;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1593.0;11;4;10;33;0;N;Y;0
0;0;0;ММБ; Орск;unknown;0;1550.0;6;3;4;40;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1749.0;12;7;7;28;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1810.0;20;9;5;46;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;1615.0;15;3;12;56;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1836.0;23;10;66;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1675.0;15;5;6;32;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1698.0;12;6;4;33;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1592.0;21;2;1;64;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1769.0;23;8;7;62;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1767.0;23;8;7;54;0;N;Y;0
0;1;0;ММБ; Сочи;unknown;0;1583.0;27;2;6;43;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1596.0;15;3;5;44;0;N;Y;0
0;0;0;ММБ; Новокузнецк;unknown;0;1630.0;18;4;1;42;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1652.0;11;5;3;45;0;N;Y;0
0;1;0;ММБ; Владивосток;unknown;0;1691.0;26;6;8;46;0;N;Y;0
0;1;0;ММБ; Тула;unknown;0;1739.0;14;8;4;49;0;N;Y;0
0;1;1;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1689.0;26;6;117;50;0;N;Y;0
0;1;0;ММБ; Мурманск;unknown;0;1343.0;12;7;6;41;170351.83;Y;N;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1591.0;12;6;10;55;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1524.0;11;4;4;41;0;N;Y;0
0;1;0;ММБ; Иркутск;unknown;0;1615.0;12;7;6;53;0;N;Y;0
0;1;0;ММБ; Тула;unknown;0;1645.0;16;8;2;24;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;1640.0;14;8;5;37;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;1648.0;23;8;1;30;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1590.0;26;6;2;42;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1642.0;12;6;1;48;0;N;Y;0
0;1;0;ММБ; Красногорск;unknown;0;1641.0;12;6;2;37;0;N;Y;0
0;1;0;ММБ; Чебоксары;unknown;0;1703.0;14;8;7;40;0;N;Y;0
0;1;0;ММБ; Чебоксары;unknown;0;627.0;14;8;29;40;0;N;Y;0
0;1;0;ММБ; Липецк;Онлайн;0;1091.0;12;7;2;34;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1625.0;26;6;1;25;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1678.0;23;8;2;57;0;N;Y;0
0;1;0;ММБ; Мытищи;unknown;0;1574.0;11;5;3;36;0;N;Y;0
0;0;0;ММБ; Краснодар;unknown;0;1589.0;22;5;4;39;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1552.0;18;4;6;42;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;1612.0;26;6;3;40;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;1663.0;14;8;2;28;0;N;Y;0
0;1;0;ММБ; Ангарск;unknown;0;1660.0;14;8;9;41;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;1565.0;11;5;3;38;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1725.0;23;10;73;44;0;N;Y;270000
0;1;1;ММБ; Уфа;unknown;0;1592.0;16;8;128;36;263109.96;Y;N;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1434.0;15;3;6;44;0;N;Y;0
0;1;0;ММБ; Магнитогорск;unknown;0;1601.0;30;8;6;41;335419.08;Y;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;1551.0;12;7;7;42;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1459.0;11;4;4;28;0;N;Y;2500000
0;0;1;ММБ; Калининград;unknown;0;1431.0;15;3;156;32;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1546.0;12;7;2;50;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1515.0;12;6;2;36;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1586.0;23;8;1;41;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1528.0;26;6;2;47;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1483.0;15;3;2;49;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;1358.0;20;9;7;25;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;Отделение;0;800.0;29;5;6;39;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1457.0;3;3;175;32;0;N;Y;0
0;1;0;ММБ; Белгород;unknown;0;1621.0;14;8;3;46;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;1570.0;26;6;8;37;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1584.0;12;7;2;37;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1584.0;12;7;2;31;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1581.0;12;7;5;54;0;N;Y;0
0;0;0;ММБ; Саратов;unknown;0;1454.0;15;3;3;26;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;1632.0;11;9;1;38;1478943.08;Y;N;0
0;1;1;ММБ; Краснодар;unknown;0;1602.0;23;8;36;50;0;N;Y;0
0;0;0;ММБ; Самара;unknown;0;1115.0;25;4;4;46;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1545.0;26;6;6;42;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;1496.0;11;5;4;32;0;N;Y;0
0;1;0;ММБ; Домодедово;unknown;0;1363.0;15;3;9;44;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1467.0;26;6;7;52;0;N;Y;0
0;0;0;ММБ; Липецк;unknown;0;1480.0;12;7;5;34;0;N;Y;0
0;1;0;ММБ; Ярославль;unknown;0;1517.0;23;8;7;37;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1629.0;18;12;4;55;0;N;Y;0
0;0;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;1665.0;15;11;9;27;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1413.0;15;3;6;36;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1550.0;2;8;13;45;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1411.0;15;3;4;44;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;474.0;18;10;2;44;0;N;Y;0
0;1;1;ММБ; Липецк;unknown;0;1410.0;15;3;220;30;374348.11;Y;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1398.0;15;3;120;39;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1585.0;20;9;4;36;0;N;Y;0
0;1;0;ММБ; Кемерово;unknown;0;1558.0;23;8;3;56;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1552.0;23;8;7;47;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1424.0;25;4;146;30;0;N;Y;0
0;1;1;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1386.0;15;3;93;27;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Центр""";unknown;0;1573.0;20;9;6;47;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1600.0;18;10;9;36;2398348.48;Y;Y;0
0;0;0;ММБ; Краснодар;unknown;0;1357.0;15;3;5;42;0;N;Y;0
0;1;0;ММБ; Орск;unknown;0;1558.0;11;9;13;33;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1537.0;23;8;11;41;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1404.0;11;4;4;41;0;N;Y;0
0;1;0;ММБ; Калуга;unknown;0;1335.0;18;4;2;50;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1467.0;30;8;6;49;266944.4;Y;N;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1572.0;13;12;8;42;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1316.0;31;3;6;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1396.0;26;6;3;47;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1376.0;12;6;5;39;0;N;Y;0
0;1;0;ММБ; Ростов-на-дону;unknown;0;487.0;24;7;29;34;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1495.0;11;10;11;43;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1508.0;21;8;3;55;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1552.0;4;10;5;47;0;N;Y;0
0;1;0;ММБ; Белгород;unknown;0;1448.0;22;6;3;51;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;1450.0;26;6;6;37;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1509.0;23;8;5;38;0;N;Y;3015000
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1463.0;12;7;5;40;0;N;Y;0
0;1;0;ММБ; Ростов-на-дону;unknown;0;1532.0;20;9;3;44;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1343.0;15;3;3;54;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1343.0;15;3;5;59;0;N;Y;0
0;1;1;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;1468.0;19;7;66;48;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;1502.0;23;8;4;32;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1336.0;15;3;9;36;0;N;Y;0
0;0;0;ММБ; Казань;unknown;0;1336.0;15;3;3;32;0;N;Y;0
0;1;0;ММБ; Альметьевск;unknown;0;1609.0;13;12;24;48;0;N;Y;0
0;1;0;ММБ; Уфа;unknown;0;1501.0;30;8;3;62;293148.26;Y;N;0
0;1;0;ММБ; Уфа;unknown;0;1432.0;26;6;3;31;0;N;Y;0
0;1;0;ММБ; Зеленоград;unknown;0;1330.0;15;3;6;27;180904.77;Y;Y;0
0;1;0;ММБ; Самара;unknown;0;1449.0;12;7;3;59;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;1329.0;15;3;4;46;0;N;Y;0
0;0;0;ММБ; Екатеринбург;unknown;0;1489.0;23;8;13;38;0;N;Y;0
0;0;0;ММБ; Магнитогорск;unknown;0;1328.0;15;3;31;32;0;N;Y;0
0;1;0;ММБ; Ульяновск;unknown;0;1452.0;19;7;13;48;56392.81;Y;N;0
0;1;0;СКБ;Другое;unknown;0;1438.0;12;7;4;55;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;1418.0;22;6;4;51;159509.36;Y;N;0
0;1;1;ММБ; Тула;unknown;0;1477.0;23;8;39;52;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1496.0;11;9;1;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1316.0;15;3;1;58;0;N;Y;0
0;0;1;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1410.0;26;6;77;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1501.0;27;9;2;60;0;N;Y;0
0;1;0;ММБ; Екатеринбург;Онлайн;0;645.0;12;6;20;51;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1466.0;23;8;5;55;0;N;Y;0
0;1;1;ММБ; Липецк;unknown;0;1442.0;2;8;119;34;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1456.0;16;8;12;44;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1369.0;22;5;5;49;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1302.0;15;3;5;36;0;N;Y;0
0;1;0;ММБ; Зеленоград;unknown;0;1261.0;11;4;3;38;0;N;Y;0
0;1;1;ММБ; Липецк;unknown;0;1385.0;16;8;78;37;159890.89;Y;N;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1476.0;15;11;5;38;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;1326.0;26;6;10;40;0;N;Y;0
0;1;1;ММБ; Челябинск;unknown;0;1446.0;23;10;55;41;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1261.0;21;4;3;34;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1374.0;14;8;3;39;0;N;Y;0
0;1;1;ММБ; Владивосток;unknown;0;1166.0;22;5;150;45;844444.44;Y;Y;0
0;0;0;ММБ; Ростов-на-дону;unknown;0;1209.0;3;3;1;53;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1469.0;22;11;22;39;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;1496.0;18;12;2;46;0;N;Y;0
0;1;0;ММБ; Тула;unknown;0;1370.0;16;8;4;30;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1319.0;26;6;16;53;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;163.0;11;4;11;26;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1387.0;26;6;1;47;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;1432.0;14;8;3;45;0;N;Y;0
0;1;0;ММБ; Пермь;Онлайн;0;1154.0;11;10;6;33;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1301.0;11;5;3;34;0;N;Y;0
0;1;1;ММБ; Омск;unknown;0;1549.0;18;12;120;32;138241.8;Y;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1460.0;20;9;4;37;8888888.88;Y;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1283.0;18;4;3;34;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Север""";unknown;0;1497.0;15;11;195;36;0;N;Y;0
0;1;1;ММБ; Орск;unknown;0;1411.0;23;8;114;45;1666666.64;Y;Y;0
0;0;0;ММБ; Краснодар;unknown;0;1368.0;12;7;4;34;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1453.0;11;10;4;37;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;1278.0;25;4;11;59;0;N;Y;0
0;1;0;ММБ; Тверь;unknown;0;1172.0;15;3;5;34;0;N;Y;0
1;0;0;ММБ; Калуга;unknown;0;1434.0;13;12;4;43;0;N;Y;0
0;1;0;ММБ; Уфа;unknown;0;1334.0;11;9;14;41;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1319.0;23;8;8;28;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1342.0;20;9;1;53;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;1272.0;12;7;9;37;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1185.0;18;4;4;59;0;N;Y;0
0;0;0;ММБ; Саратов;unknown;0;1335.0;20;9;8;39;0;N;Y;0
0;0;0;ММБ; Ростов-на-Дону;unknown;0;1263.0;12;7;1;37;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1144.0;15;3;4;34;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;1141.0;15;3;7;44;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1307.0;22;6;1;29;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;1361.0;14;8;1;48;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1199.0;6;3;7;36;42760.51;Y;N;0
0;1;0;ММБ; Волгоград;unknown;0;1362.0;16;8;11;32;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1200.0;15;3;3;52;0;N;Y;0
0;1;0;ММБ; Саратов;unknown;0;1348.0;14;8;5;29;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;729.0;11;4;10;49;0;N;Y;0
0;1;0;ММБ; Рязань;unknown;0;1297.0;26;6;6;53;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1346.0;14;8;3;52;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1445.0;22;11;5;49;0;N;Y;0
0;1;0;ММБ; Ставрополь;unknown;0;1379.0;20;9;2;54;0;N;Y;0
0;0;0;ММБ; Екатеринбург;unknown;0;1350.0;23;8;11;35;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1213.0;11;4;7;60;0;N;Y;0
0;1;0;ММБ; Калининград;unknown;0;1182.0;15;3;4;121;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1286.0;26;6;3;37;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1286.0;26;6;1;34;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1332.0;14;8;1;49;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1333.0;16;8;1;51;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;1277.0;26;6;6;65;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1240.0;14;8;7;38;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1116.0;11;4;11;39;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1192.0;26;6;6;41;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;1277.0;20;9;1;38;0;N;Y;0
0;1;0;ММБ; Владивосток;unknown;0;1174.0;12;6;9;34;0;N;Y;0
1;0;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1072.0;3;3;8;31;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;354.0;15;3;9;46;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1078.0;15;3;8;28;0;N;Y;0
0;1;0;ММБ; Пенза;Партнер;0;570.0;11;4;5;35;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1294.0;18;10;25;58;0;N;Y;0
0;0;0;ММБ; Нижний Новгород;unknown;0;1055.0;3;3;12;38;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1244.0;26;6;1;31;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1302.0;23;8;115;35;1224904.55;Y;Y;0
0;1;0;ММБ; Оренбург;unknown;0;1329.0;20;9;4;42;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1167.0;11;4;4;37;0;N;Y;0
0;0;0;ММБ; Ростов-на-Дону;unknown;1;1300.0;23;8;14;49;0;N;Y;0
0;1;1;ММБ; Красноярск;unknown;0;1356.0;18;10;100;33;0;N;Y;0
0;0;0;ММБ; Набережные Челны;unknown;0;1139.0;15;3;12;36;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;1166.0;11;4;12;36;0;N;N;0
0;1;1;ММБ; Ярославль;unknown;0;1165.0;11;4;95;40;0;N;Y;0
0;1;0;ММБ; Ростов-на-дону;unknown;0;1137.0;15;3;9;38;0;N;Y;0
0;1;0;ММБ; Люберцы;unknown;0;1137.0;15;3;18;33;0;N;Y;0
0;1;0;ММБ; Истра;unknown;0;1166.0;18;4;3;38;0;N;Y;0
1;1;0;ММБ; Хабаровск;unknown;0;1294.0;23;8;1;46;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1321.0;20;9;10;36;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1131.0;15;3;2;44;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Центр""";unknown;0;1233.0;26;6;5;59;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;1230.0;26;6;9;30;0;N;Y;0
0;0;0;ММБ; Белгород;unknown;0;1125.0;15;3;8;36;0;N;Y;0
0;0;0;ММБ; Краснодар;unknown;0;1314.0;20;9;4;31;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1107.0;3;3;301;41;0;N;Y;0
1;1;0;ММБ; Самара;unknown;0;1344.0;23;10;10;52;349999.95;Y;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1231.0;12;7;4;42;0;N;Y;0
1;0;0;ММБ; Мурманск;unknown;0;1230.0;12;7;6;36;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;1084.0;21;2;8;44;0;N;Y;0
0;1;0;ММБ; Кемерово;unknown;0;1194.0;12;6;6;37;0;N;Y;0
0;0;0;ММБ; Самара;unknown;0;1265.0;30;8;12;39;0;N;Y;0
0;0;0;ММБ; Люберцы;unknown;0;1053.0;18;4;12;33;0;N;Y;0
0;0;0;ММБ; Нижний Новгород;unknown;0;1177.0;21;8;7;58;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;1019.0;15;3;3;24;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1045.0;11;4;15;32;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;1115.0;26;6;4;35;0;N;Y;1500000
0;1;0;ММБ; Оренбург;unknown;0;961.0;23;1;2;40;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;1010.0;15;3;3;59;0;N;Y;0
0;0;1;ММБ; Тюмень;unknown;0;1114.0;26;6;125;43;0;N;Y;0
0;0;0;ММБ; Екатеринбург;unknown;0;1045.0;18;4;2;34;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1006.0;15;3;5;37;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;1166.0;23;8;6;55;0;N;Y;0
0;1;0;ММБ; Ставрополь;unknown;0;1202.0;24;7;5;43;0;N;Y;0
0;0;0;ММБ; Альметьевск;unknown;0;1314.0;15;11;8;33;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;1222.0;14;8;2;54;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1070.0;15;3;8;35;0;N;Y;0
0;1;0;ММБ; Владивосток;unknown;0;1068.0;15;3;15;33;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1068.0;15;3;6;53;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1228.0;23;8;16;47;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;1089.0;11;4;13;50;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1099.0;21;4;7;27;0;N;Y;0
0;0;1;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1050.0;3;3;115;27;0;N;Y;0
1;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1060.0;15;3;5;29;0;N;Y;0
0;0;0;ММБ; Краснодар;unknown;0;1187.0;19;7;6;59;0;N;N;9058000
0;1;0;ММБ; Нижний Новгород;unknown;0;1087.0;11;4;23;31;0;N;Y;0
0;1;0;ММБ; Оренбург;unknown;1;1209.0;14;8;5;35;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1080.0;4;4;1;61;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1097.0;25;4;11;47;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;1082.0;11;4;12;38;0;N;Y;0
0;0;0;ММБ; Самара;unknown;0;1074.0;11;4;5;47;0;N;Y;0
1;1;0;ММБ; Магнитогорск;unknown;0;1253.0;11;10;5;50;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1134.0;12;6;5;39;0;N;Y;0
0;1;0;ММБ; Одинцово;unknown;0;1194.0;14;8;4;41;0;N;Y;0
0;1;1;СКБ; Пермь;unknown;0;1146.0;26;6;35;45;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1162.0;13;7;9;34;0;N;Y;0
1;1;1;ММБ;" Москва Тер-рия ""Север""";unknown;0;1280.0;15;11;252;39;0;N;Y;0
0;0;0;ММБ; Красноярск;unknown;0;1034.0;15;3;4;30;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;1035.0;15;3;13;33;0;N;Y;0
